Price,Close,Close,Close,Close,Close,Close,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume,Volume
Ticker,AAPL,AMZN,GOOGL,MSFT,NVDA,TSLA,AAPL,AMZN,GOOGL,MSFT,NVDA,TSLA,AAPL,AMZN,GOOGL,MSFT,NVDA,TSLA,AAPL,AMZN,GOOGL,MSFT,NVDA,TSLA,AAPL,AMZN,GOOGL,MSFT,NVDA,TSLA
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-24,76.96337127685547,93.08200073242188,72.87146759033203,157.2537384033203,6.234851360321045,37.654666900634766,78.17714175603699,94.74949645996094,74.264609339692,159.6262704463021,6.459373817820836,38.25733184814453,76.7723571038133,92.37200164794922,72.72285326500032,156.69157690579337,6.180587540973648,36.95066833496094,77.43243957292265,94.56849670410156,74.196020446127,159.60720993517455,6.409590401493531,38.04199981689453,146537600,75324000,29786000,24918100,373512000,215304000
2020-01-27,74.7002182006836,91.41699981689453,71.15972900390625,154.6239776611328,5.978965759277344,37.201332092285156,75.38205304274135,92.05000305175781,71.40078360916614,155.67208784388203,6.029993548666782,37.62933349609375,73.71614173787451,90.76699829101562,70.55187096816026,152.64210584033302,5.780579376647325,35.95199966430664,74.96859866575934,91.0,71.15028703494137,153.547283976937,5.930177934070112,36.132667541503906,161940000,70570000,34132000,32078100,470536000,204121500
2020-01-28,76.81343841552734,92.6624984741211,72.09264373779297,157.65399169921875,6.172372817993164,37.793331146240234,76.98510540061056,92.90550231933594,72.30635837504049,157.939826771765,6.2047317024404665,38.45399856567383,75.48360773770071,91.5009994506836,71.0916432065545,155.37674687480407,5.991659294470787,37.2053337097168,75.58274145549967,92.0250015258789,71.65725135580645,156.0532425983838,6.044927515155654,37.89933395385742,162234000,56160000,29724000,24899900,310976000,176827500
2020-01-29,78.42131805419922,92.9000015258789,72.40078735351562,160.11221313476562,6.111886501312256,38.732666015625,79.2699941203994,93.73750305175781,72.77057128358875,160.7887231968926,6.194028800283632,39.31999969482422,77.70562947444549,92.7509994506836,71.8386602655739,157.873090009148,6.072059486118129,37.82866668701172,78.44791850299463,93.19999694824219,72.48826018621243,159.92165162986998,6.15793584965853,38.37933349609375,216229200,41760000,21566000,34754500,258848000,267022500
2020-01-30,78.30767059326172,93.53399658203125,72.27901458740234,164.6285858154297,6.118607044219971,42.72066879272461,78.36086410726632,93.64350128173828,72.3287119542439,165.8386738396915,6.132048727515974,43.391998291015625,77.06972049871605,92.53050231933594,71.32225116475159,162.73246478047693,5.95905209854601,41.20000076293945,77.50252193635508,92.9000015258789,71.4763258946086,165.8386738396915,6.0140622539026785,42.16133117675781,126743200,126548000,27110000,51597500,290504000,435085500
2020-01-31,74.83562469482422,100.43599700927734,71.21192169189453,162.19891357421875,5.8851237297058105,43.371334075927734,78.01996079771159,102.78600311279297,73.04542333915704,164.26653593393684,6.084754469065642,43.53333282470703,74.54064375527754,100.1135025024414,70.92762359603609,161.5795849806354,5.843306003914953,42.167999267578125,77.59683282419269,102.57350158691406,72.95546297921697,164.0855119347184,6.07280641176259,42.66666793823242,199588400,311346000,43822000,36142700,370420000,235789500
2020-02-03,74.6301040649414,100.20999908447266,73.68806457519531,166.15313720703125,5.982200622558594,52.0,75.79793402750128,102.42500305175781,73.8719668380353,166.26747121673395,6.001615857272775,52.409332275390625,73.07299252901737,100.01249694824219,72.39631214725966,162.36089444421407,5.860729354222715,44.90133285522461,73.57590710330668,100.52999877929688,72.64680873440162,162.38947794663974,5.866952161514709,44.91266632080078,173788400,117834000,71636000,30107000,255564000,705975000
2020-02-04,77.0938949584961,102.4834976196289,71.83965301513672,171.62232971191406,6.151463031768799,59.137332916259766,77.28490902345662,102.98999786376953,72.92961273294455,172.11780132594467,6.170629961481964,64.59933471679688,75.83176474651968,100.76850128173828,70.67762338918578,167.99207946247816,6.074050399173102,55.59199905395508,76.2379657074683,101.49400329589844,72.29094881897467,168.782923631767,6.124082585322389,58.86399841308594,136616400,105786000,95880000,36433300,271544000,914082000
2020-02-05,77.72257995605469,101.99349975585938,71.87146759033203,171.4126739501953,6.241820335388184,48.97999954223633,78.52289583763088,103.5510025024414,72.79244269680851,175.50981150496324,6.282642466678945,56.39866638183594,77.11811132170605,101.5999984741211,71.05785034224651,169.9929784588166,6.1584331928889045,46.94066619873047,78.22307437743206,103.5510025024414,72.74423176817108,175.34783350777485,6.272436815163806,54.88399887084961,118826800,87524000,36376000,39186300,208220000,726357000
2020-02-06,78.63166046142578,102.5114974975586,73.35853576660156,174.96673583984375,6.328691005706787,49.930667877197266,78.63408069608217,102.81500244140625,73.63637232384788,175.14777437434506,6.328691005706787,53.05533218383789,77.4348175300206,101.23999786376953,72.09163595154612,171.56515378988675,6.195023385118562,45.79999923706055,77.99334570709586,102.0510025024414,72.166185790709,172.43222543464978,6.276170078598391,46.66133117675781,105425600,63660000,37822000,27751400,218284000,598212000
2020-02-07,77.5628662109375,103.96399688720703,73.51461791992188,175.2144775390625,6.26248025894165,49.871334075927734,78.3796223944295,104.92649841308594,73.81978697509545,176.87239343667386,6.310770043114416,51.31666564941406,77.070873196759,101.90499877929688,72.83370391982983,173.87099471887296,6.2370905204841325,48.66666793823242,78.12999061671879,102.09950256347656,72.93211276845759,174.22354882690465,6.288616335498111,48.70333480834961,117684000,101906000,28360000,33529100,189752000,255952500
2020-02-10,77.9312515258789,106.69550323486328,74.9832992553711,179.7975311279297,6.545747756958008,51.41866683959961,77.9312515258789,106.77999877929688,74.9942352555109,179.93092564316706,6.546494095154397,54.66600036621094,76.06507446922856,104.24800109863281,73.32027642689937,174.6046534819514,6.280153909329865,50.15999984741211,76.1450504217699,104.25050354003906,73.4211727832516,174.9190865262063,6.285132345924866,53.33333206176758,109348800,101124000,38302000,35844300,529608000,370338000
2020-02-11,77.46105194091797,107.54000091552734,75.05288696289062,175.738525390625,6.668214321136475,51.62533187866211,78.50078345731488,109.29750061035156,76.03798402729407,181.7031870097022,6.782964771080069,52.23400115966797,77.24292836168937,106.80000305175781,74.8237618175036,174.8428702142551,6.592046043560209,50.53333282470703,78.42807806299739,107.54499816894531,75.21242971687933,181.65554299286944,6.654026298752604,51.25266647338867,94323200,114920000,34852000,53159900,638556000,175462500
2020-02-12,79.30059051513672,108.0,75.47883605957031,175.9958038330078,6.783958435058594,51.15266799926758,79.30543507665523,109.01249694824219,75.56183438962064,177.08202061421943,6.7904304958991055,52.650001525878906,77.91185812540034,107.7645034790039,74.98380380484578,173.2707316220504,6.682151664645288,50.891334533691406,77.91185812540034,108.16000366210938,75.34115772589581,176.8247545363522,6.7209826053791915,51.858001708984375,113730400,66686000,31042000,47062900,374644000,180337500
2020-02-13,78.73587799072266,107.49349975585938,75.21839904785156,175.04298400878906,6.7401509284973145,53.599998474121094,79.06306707389666,108.51399993896484,75.84265359210247,177.44408563908578,6.80735839934338,54.53333282470703,78.36749164748854,107.0999984741211,74.75169269042738,174.24260225977625,6.698581979251082,49.0,78.57107415792922,107.24949645996094,75.04990727608255,174.44270133175792,6.725962906211298,49.45600128173828,94747600,60636000,22914000,35295800,528016000,394339500
2020-02-14,78.7552719116211,106.74349975585938,75.48379516601562,176.60557556152344,7.213340759277344,53.33533477783203,79.00490364230242,107.9520034790039,75.54940357919031,176.6627425591971,7.342279230927972,54.198001861572266,78.24631193166864,106.29450225830078,74.82871969441815,174.0329443549208,7.1190016154884255,52.366668701171875,78.70437073623225,107.78399658203125,75.27504801856062,174.60464340947937,7.150364912026992,52.4813346862793,80113600,52124000,23198000,23149500,1041924000,235405500
2020-02-18,77.31321716308594,107.78350067138672,75.51908874511719,178.3968963623047,7.382106304168701,57.22666549682617,77.494988049833,108.30349731445312,76.07177387697551,178.84472395923498,7.400526426275104,57.33333206176758,76.24924802244713,106.20549774169922,75.10010038845961,176.748518027873,7.090625604490183,55.490665435791016,76.43101890919421,106.2509994506836,75.2656116722523,176.85332905138674,7.110040844281389,56.106666564941406,152531200,58912000,25642000,27792200,620164000,245725500
2020-02-19,78.43293762207031,108.51100158691406,75.7889633178711,178.93190002441406,7.833389759063721,61.16133117675781,78.6631837418977,109.25499725341797,76.08071636687094,179.79177624695774,7.851063064829965,62.98533248901367,77.55559118024817,108.05599975585938,75.59562667949956,178.15800850840057,7.5045717926215785,60.06800079345703,77.55559118024817,108.38999938964844,75.90476963599502,179.67712997158418,7.5045717926215785,61.56666564941406,93984000,51224000,22746000,29997500,694332000,381345000
2020-02-20,77.62828826904297,107.65499877929688,75.39732360839844,176.19940185546875,7.684040546417236,59.96066665649414,78.68256095291854,108.8395004272461,75.89831681397528,178.90325520560768,7.873714406280778,60.79999923706055,77.12175425598554,106.37249755859375,74.76461302476439,173.0273997846428,7.376628997768017,57.3293342590332,78.19299399872004,108.65350341796875,75.49771943121748,178.61662491171668,7.785349300924621,60.79666519165039,100566000,62626000,25962000,36862400,810052000,264523500
2020-02-21,75.87117767333984,104.79850006103516,73.73080444335938,170.62925720214844,7.3198771476745605,60.06666564941406,77.66465663516524,107.22750091552734,75.09711424574384,175.32039497528808,7.5969210401481435,60.87066650390625,75.2531595150605,104.4000015258789,73.48378888169738,169.34899187667475,7.23499683896158,58.6966667175293,77.22113145649439,107.10749816894531,74.78050871773722,175.0051031422468,7.57178055068456,60.46533203125,129554000,92926000,42520000,48572600,768180000,214722000
2020-02-24,72.26728057861328,100.4645004272461,70.56976318359375,163.27249145507812,6.802380084991455,55.58599853515625,73.72144817577714,101.96499633789062,71.39084289249986,166.76934860752485,7.016199338897415,57.56666564941406,70.09815168394451,99.39849853515625,69.92016328642978,155.95393632057926,6.670952392850735,54.813331604003906,72.04431235563099,100.15899658203125,70.72831242707177,160.29157169423613,6.725464993578654,55.93333435058594,222195200,130940000,49560000,68311100,856916000,227883000
2020-02-25,69.81941986083984,98.63700103759766,68.90277099609375,160.5782470703125,6.5228471755981445,53.32733154296875,73.32154259168735,101.7300033569336,71.41420604268774,167.04646222546262,6.939532724551069,57.106666564941406,69.34681990026353,97.9209976196289,68.6095314738439,160.17695584027481,6.421040379552109,52.46666717529297,72.93861510277681,101.32099914550781,71.12345404341151,166.43499095969676,6.877552471371919,56.599998474121094,230673600,124382000,51580000,68073300,1055496000,259357500
2020-02-26,70.927001953125,98.97949981689453,69.1090316772461,162.58460998535156,6.662241458892822,51.91999816894531,72.19455366055257,100.7334976196289,70.26211993545422,165.53686863762786,6.856396251758029,54.22066879272461,69.43648208910632,98.02249908447266,68.41718175588586,160.71198584638833,6.52160415790585,51.740665435791016,69.4437526290761,98.51399993896484,69.3331893529706,162.14512281296396,6.523097309365243,52.16666793823242,198054800,104492000,49776000,56206100,747732000,211282500
2020-02-27,66.29063415527344,94.21499633789062,65.35553741455078,151.1290740966797,6.291382312774658,45.266666412353516,69.31530465753468,98.75,68.06181060451775,159.5845886377362,6.650036066071049,49.31800079345703,66.15491247212168,94.13800048828125,65.32024947597561,150.93799206981453,6.198979120341221,44.599998474121094,68.12773623181833,96.71900177001953,67.55186841887534,156.0399711167215,6.348667152001121,48.66666793823242,320605600,162880000,62290000,93174900,906416000,364158000
2020-02-28,66.25183868408203,94.1875,66.56330108642578,154.78834533691406,6.726499557495117,44.53266525268555,67.47576689739286,94.48799896240234,66.72234329446091,156.41257893669868,6.786026182128024,46.03466796875,62.13412521989558,90.55650329589844,63.032474577890135,145.2245496509673,6.0221438416779725,40.768001556396484,62.3498301879761,90.73149871826172,63.33565660786584,145.61627726402705,6.038831058815997,41.97999954223633,426510000,189620000,80198000,97012700,1133252000,363343500
2020-03-02,72.41995239257812,97.69750213623047,68.90277099609375,165.08782958984375,6.884903907775879,49.574668884277344,73.05736355673497,97.72550201416016,68.95992335319495,165.21203946757697,6.913795729847781,49.5793342590332,67.30855537364073,93.5,65.86498973932271,155.0749826890093,6.5005967840224015,45.77799987792969,68.41372189685545,95.32450103759766,67.16668472611838,157.9412568253211,6.896610183541208,47.41733169555664,341397200,135234000,55430000,71030800,890744000,302925000
2020-03-03,70.11994934082031,95.44950103759766,66.48725128173828,157.17686462402344,6.6223907470703125,49.70066833496094,73.67781024463216,99.81649780273438,69.98974398483931,167.19927194490995,7.000471403151174,53.798667907714844,69.26683312015966,94.40450286865234,66.0657754377629,155.02715969901746,6.536961332853051,47.740665435791016,73.59783429708392,98.76850128173828,69.46737937518863,166.0527655672973,6.940695848538545,53.66666793823242,319475600,150690000,56602000,71677000,652792000,386760000
2020-03-04,73.37242889404297,98.79149627685547,68.66818237304688,162.9476776123047,7.086149215698242,49.96666717529297,73.53238817702517,98.9000015258789,68.72682876456764,163.09098547891745,7.095613713433194,51.10133361816406,71.04334126232827,96.0999984741211,66.45147314971875,158.23742648844703,6.6550174249101754,48.31533432006836,71.84555625982283,97.32849884033203,67.54292701348368,160.97950515816524,6.729737218878817,50.930667877197266,219178400,95458000,47598000,49814400,597408000,225735000
2020-03-05,70.99244689941406,96.20149993896484,65.3460922241211,158.8584747314453,6.806697368621826,48.30266571044922,72.59929546384136,98.03600311279297,67.27801007101586,163.2534197641911,7.053520584933853,49.71666717529297,70.62647911575432,95.5,64.69400482396033,158.30432663584648,6.762114521676664,47.871334075927734,71.62258011074542,96.6500015258789,66.87641165984024,158.648280123507,6.886647019221551,48.2513313293457,187572800,94964000,54380000,47817300,540328000,162790500
2020-03-06,70.0496597290039,95.05449676513672,64.40077209472656,154.3679656982422,6.626125335693359,46.89866638183594,70.48348836275598,95.54350280761719,64.749176992324,155.83931322558516,6.68465576317777,47.133331298828125,68.15924526304715,93.4749984741211,62.485754791836364,149.04624346895147,6.425876861270848,45.61800003051758,68.34586073075151,93.75,63.118958320680555,155.3616009067744,6.627121523493136,46.0,226176800,105472000,64640000,72821100,515412000,189943500
2020-03-09,64.50926971435547,90.03050231933594,60.42709732055664,143.9060516357422,6.113051891326904,40.53333282470703,67.39821044302454,93.13849639892578,62.2630863308669,150.71823384322937,6.460746629882328,44.20000076293945,63.74098162444497,88.06449890136719,59.54488749938329,143.31369303635122,5.932230732024252,40.33333206176758,63.922752484590724,88.69300079345703,59.88882544645496,144.26911765659355,5.975069660026909,40.35933303833008,286744800,156264000,69252000,70419300,614160000,256105500
2020-03-10,69.15534210205078,94.59100341796875,63.37840270996094,153.74691772460938,6.502589225769043,43.02199935913086,69.42194089429611,94.7135009765625,63.41220041324816,153.8520150088613,6.502589225769043,44.53333282470703,65.28483354397228,90.90850067138672,60.363483005853205,145.77868043045396,6.126750407252216,40.53333282470703,67.1679847520732,93.54399871826172,62.34559904663433,151.10995119968203,6.389513593518389,43.96200180053711,285290000,142666000,54872000,65354400,580648000,233916000
2020-03-11,66.75355529785156,91.04299926757812,60.18405532836914,146.78192138671875,6.138704299926758,42.28200149536133,68.15682896396041,93.56600189208984,62.471837004879546,150.67049286628202,6.391007242067107,43.571998596191406,65.88832388635639,90.07499694824219,59.20194638434587,144.4124573102769,6.041569111366097,40.866668701171875,67.22858865883606,92.89250183105469,62.04141969656754,150.12590829373858,6.362613755012243,42.68000030517578,255598800,112496000,54732000,56371600,499964000,199837500
2020-03-12,60.161319732666016,83.83049774169922,55.24616622924805,132.86134338378906,5.387524604797363,37.369998931884766,65.43752410022596,88.25,59.083154897439194,146.62901545574113,5.880922069568333,39.633331298828125,60.1055776920594,83.75,55.09308498951623,132.40274365490265,5.374822142852396,36.41666793823242,62.02992621470894,86.0989990234375,55.796367582762244,138.8231981738028,5.615418809951852,38.72600173950195,418474000,226924000,94326000,93226400,816540000,283636500
2020-03-13,67.369140625,89.25,60.3515510559082,151.75010681152344,5.998480796813965,36.44133377075195,67.8417479064298,89.31549835205078,60.35801254815982,154.69281663620373,6.002963878976591,40.50466537475586,61.30526258468153,84.03099822998047,55.28294645939998,134.45691391450814,5.469716053656302,33.46666717529297,64.19905949793468,87.75,58.39925895072103,140.92514321386426,5.740947512559459,39.66666793823242,370732000,176194000,79400000,92727400,634836000,339604500
2020-03-16,58.70231246948242,84.4574966430664,53.330162048339844,129.38357543945312,4.891636848449707,29.67133331298828,62.7909413516552,87.97250366210938,56.93205724294151,142.69264542058067,5.631360263043565,32.9913330078125,58.166692548418034,81.30149841308594,53.03592525411457,128.98229892556355,4.831861300562476,29.47800064086914,58.63929618574619,82.07550048828125,54.15570870045383,133.7594211079918,5.290389904289958,31.299999237060547,322423600,178346000,96520000,87905900,726972000,307342500
2020-03-17,61.283443450927734,90.39199829101562,55.56972885131836,140.03662109375,5.411436080932617,28.68000030517578,62.434655270029715,92.88899993896484,55.96436146118227,140.92515916737005,5.500850721363822,31.456666946411133,57.77889942810756,84.46199798583984,52.142286371252744,128.9823490684404,4.757142478103696,26.399999618530273,59.98680975751828,88.77349853515625,54.206903805412416,133.75947310801226,5.00396574510083,29.333999633789062,324056000,218342000,83194000,81059800,833632000,359919000
2020-03-18,59.78324508666992,91.5,54.2342414855957,134.14163208007812,5.051537036895752,24.08133316040039,60.590308438852105,92.08300018310547,54.9201266387837,139.49201663164607,5.2288713187105085,26.99066734313965,57.46869456467798,87.25,51.54089119835191,129.00145672314414,4.500107338763294,23.367332458496094,58.11095405301318,87.5,52.68105643511553,131.84861846004904,4.9837915056576225,25.933332443237305,300233600,192904000,93044000,81593200,874268000,356793000
2020-03-19,59.325172424316406,94.04650115966797,55.252132415771484,136.34869384765625,5.304337024688721,28.50933265686035,61.278603044823406,97.25,57.28692986717437,143.45704285521455,5.397985319032711,30.133333206176758,58.79924908019055,91.63249969482422,52.46286095347188,132.80406105525464,4.8166677551201635,23.8973331451416,59.95773528488038,93.0,54.08662180403557,136.4060170090566,5.03011605232648,24.979999542236328,271857200,207998000,74064000,85922700,765512000,452932500
2020-03-20,55.558876037597656,92.30449676513672,53.09208679199219,131.2275848388672,5.124514102935791,28.50200080871582,61.03381398975225,97.8499984741211,56.58464087363415,140.5429754127465,5.736466698955315,31.799999237060547,55.25834685495158,91.0364990234375,52.788408034726466,129.8039968259391,5.109071999893727,28.38599967956543,59.90683232843295,96.31549835205078,56.20789871754223,139.49200243962864,5.454525041942866,29.213333129882812,401693200,196358000,82878000,84866200,804636000,424282500
2020-03-23,54.378570556640625,95.1415023803711,52.39228439331055,129.9186248779297,5.297363758087158,28.952667236328125,55.37952329901596,95.97000122070312,53.02747485160064,134.3040345966447,5.3917598047946,29.46666717529297,51.528404737001146,90.5999984741211,50.1427750747484,126.61286413328438,4.944438665559979,27.366666793823242,55.2777320588293,91.38749694824219,52.503616205473385,130.90271098792135,5.123516383167788,28.906667709350586,336752800,156170000,83672000,78975200,643876000,246817500
2020-03-24,59.834136962890625,97.00499725341797,56.163665771484375,141.7277069091797,6.206201553344727,33.66666793823242,60.03044895212406,97.75,56.32867650822364,142.93155144992267,6.292876542904936,34.24599838256836,56.78523248433621,95.01699829101562,53.997655270650036,134.97286136491363,5.679927461197208,31.600000381469727,57.28449598735918,97.57499694824219,54.86992638457608,137.34231071293746,5.703588465428573,31.81999969482422,287531200,142942000,72468000,82516700,1101644000,343428000
2020-03-25,59.5045280456543,94.29199981689453,54.752628326416016,140.37098693847656,6.1175336837768555,35.95000076293945,62.58978535507417,97.51300048828125,56.96684589730019,147.45068704895394,6.5210186574218,37.133331298828125,59.20884706003286,94.28900146484375,53.82767559964816,138.00153790351567,6.0687166888457815,34.07400131225586,60.77207619664994,96.03450012207031,55.893783183631335,142.27228722822483,6.321268545885097,36.349998474121094,303602000,129582000,90324000,75638200,793432000,318340500
2020-03-26,62.635826110839844,97.77449798583984,57.799354553222656,149.15138244628906,6.406949043273926,35.21066665649414,62.69399042923719,97.82450103759766,58.22480436794699,149.67686905956575,6.530983226398637,37.33333206176758,59.708102511703466,94.4645004272461,54.2759871233434,141.75638843607993,6.226625730298214,34.150001525878906,59.74688118939386,95.0999984741211,55.40372225051719,141.78505001692892,6.3247571275823,36.49266815185547,252087200,124426000,76562000,64568100,696108000,260710500
2020-03-27,60.042564392089844,95.00499725341797,55.18205642700195,143.02706909179688,6.294619560241699,34.29066848754883,62.012958412771816,96.989501953125,57.209399009277156,147.9857254238358,6.553397970090349,35.0533332824707,59.875334574134676,94.99600219726562,54.870922668179226,142.54935676044244,6.193748070045489,32.935333251953125,61.25679266007546,96.54299926757812,56.03742683865371,144.9856925660748,6.226624640546715,33.66666793823242,204216800,107758000,62794000,57042300,638828000,215661000
